,Uniprot,Protein Symbol,Antibodypedia Link,Ref-ed Antibodies via Antibodypedia,Total Article Count,Term Article Count,'String' Interactions,GO Score,UV Score,Overall Score,GO Terms
453,Q9H7D7,WDR26,https://www.antibodypedia.com/gene/34639/WDR26,3,51,1,3,0,1,1.42974703704866,"['C:cytoplasm', 'C:cytosol', 'C:GID complex', 'C:mitochondrion', 'C:nucleoplasm', 'C:nucleus', 'C:ubiquitin ligase complex', 'P:proteasome-mediated ubiquitin-dependent protein catabolic process']"
454,Q9H7Z3,NRDE2,https://www.antibodypedia.com/gene/26518/NRDE2,1,23,1,2,-1,1,0.7820557842196365,"['C:nuclear speck', 'C:nucleolus', 'C:nucleoplasm', 'C:nucleus', 'P:cell division', 'P:DNA damage response', 'P:mitotic cell cycle', 'P:mRNA processing', 'P:mRNA stabilization', 'P:negative regulation of RNA catabolic process', 'P:positive regulation of RNA export from nucleus', 'P:regulatory ncRNA-mediated heterochromatin formation', 'P:RNA splicing']"
455,Q9H9A6,LRRC40,https://www.antibodypedia.com/gene/19653/LRRC40,1,4,0,0,0,1,0.8821983929287937,"['C:membrane', 'P:signal transduction']"
456,Q9HB96,FANCE,https://www.antibodypedia.com/gene/4446/FANCE,3,106,28,2,1,-4,-2.222593867122935,"['C:centrosome', 'C:chromatin', 'C:chromosome', 'C:cytosol', 'C:Fanconi anaemia nuclear complex', 'C:nucleoplasm', 'C:nucleus', 'P:interstrand cross-link repair']"
457,Q9HBE1,PATZ1,https://www.antibodypedia.com/gene/25019/PATZ1,5,123,1,0,7,3,5.673741851279269,"['C:male germ cell nucleus', 'C:nucleoplasm', 'C:nucleus', 'F:chromatin binding', 'F:DNA binding', 'F:DNA-binding transcription repressor activity, RNA polymerase II-specific', 'F:metal ion binding', 'F:RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'F:ubiquitin protein ligase binding', 'P:male gonad development', 'P:negative regulation of DNA-templated transcription', 'P:negative regulation of endothelial cell migration', 'P:negative regulation of transcription by RNA polymerase II', 'P:positive regulation of DNA-templated transcription', 'P:regulation of cytokine production', 'P:regulation of DNA-templated transcription', 'P:regulation of immune system process', 'P:spermatogenesis', 'P:T cell differentiation']"
458,Q9HBM1,SPC25,https://www.antibodypedia.com/gene/33800/SPC25,2,116,4,11,0,2,3.5247008693097515,"['C:cytosol', 'C:kinetochore', 'C:Ndc80 complex', 'C:nucleus', 'P:attachment of spindle microtubules to kinetochore', 'P:cell division', 'P:chromosome segregation', 'P:mitotic spindle assembly checkpoint signaling', 'P:mitotic spindle organization']"
459,Q9HCD6,TANC2,https://www.antibodypedia.com/gene/9399/TANC2,0,30,0,2,0,1,1.1560689802126984,"['C:axon', 'C:dendritic spine', 'P:dense core granule cytoskeletal transport', 'P:regulation of dendritic spine development', 'P:regulation of dendritic spine morphogenesis']"
460,Q9HCX4,TRPC7,https://www.antibodypedia.com/gene/26493/TRPC7,8,178,0,0,0,1,1.0992938016197522,"['C:cation channel complex', 'C:nuclear envelope', 'C:perinuclear region of cytoplasm', 'C:plasma membrane', 'F:calcium channel activity', 'F:inositol 1,4,5 trisphosphate binding', 'F:store-operated calcium channel activity', 'P:calcium ion transmembrane transport', 'P:regulation of cytosolic calcium ion concentration', 'P:single fertilization']"
461,Q9HD45,TM9SF3,https://www.antibodypedia.com/gene/50246/TM9SF3,0,14,0,1,0,1,1.0017096470757902,"['C:membrane', 'P:protein localization to membrane']"
462,Q9HD67,MYO10,https://www.antibodypedia.com/gene/4455/MYO10,7,180,5,3,-1,2,2.0196204738649794,"['C:cell cortex', 'C:cytosol', 'C:filopodium', 'C:filopodium membrane', 'C:filopodium tip', 'C:lamellipodium', 'C:myosin complex', 'C:neuron projection', 'C:neuronal cell body', 'C:nucleolus', 'C:plasma membrane', 'C:ruffle', 'F:actin filament binding', 'F:ATP binding', 'F:calmodulin binding', 'F:microfilament motor activity', 'F:phosphatidylinositol-3,4,5-trisphosphate binding', 'F:plus-end directed microfilament motor activity', 'F:spectrin binding', 'P:cytoskeleton-dependent intracellular transport', 'P:positive regulation of cell-cell adhesion', 'P:regulation of cell shape', 'P:regulation of filopodium assembly', 'P:signal transduction']"
463,Q9NP77,SSU72,https://www.antibodypedia.com/gene/26440/SSU72,2,98,1,1,1,6,5.727250133020042,"['C:cytosol', 'C:mRNA cleavage and polyadenylation specificity factor complex', 'C:nucleoplasm', 'F:myosin phosphatase activity', 'F:RNA polymerase II CTD heptapeptide repeat phosphatase activity', ""P:co-transcriptional mRNA 3'-end processing, cleavage and polyadenylation pathway"", 'P:termination of RNA polymerase II transcription']"
464,Q9NQU5,PAK6,https://www.antibodypedia.com/gene/10054/PAK6,20,134,3,1,1,1,2.158700110703826,"['C:cell junction', 'C:cytoplasm', 'C:cytosol', 'C:fibrillar center', 'C:nucleoplasm', 'C:postsynaptic density', 'F:ATP binding', 'F:cadherin binding', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activity', 'P:apoptotic process', 'P:cytoskeleton organization', 'P:intracellular signal transduction', 'P:learning', 'P:locomotory behavior', 'P:memory', 'P:neuron projection arborization', 'P:neuron projection extension', 'P:regulation of DNA-templated transcription', 'P:regulation of MAPK cascade']"
465,Q9NQU5,BUB1B-PAK6,https://www.antibodypedia.com/gene/10054/PAK6,20,0,0,1,1,1,2.1495548168283483,"['C:cell junction', 'C:cytoplasm', 'C:cytosol', 'C:fibrillar center', 'C:nucleoplasm', 'C:postsynaptic density', 'F:ATP binding', 'F:cadherin binding', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activity', 'P:apoptotic process', 'P:cytoskeleton organization', 'P:intracellular signal transduction', 'P:learning', 'P:locomotory behavior', 'P:memory', 'P:neuron projection arborization', 'P:neuron projection extension', 'P:regulation of DNA-templated transcription', 'P:regulation of MAPK cascade']"
466,Q9NQU5,PAK6,https://www.antibodypedia.com/gene/10054/PAK6,20,134,3,1,1,1,2.158700110703826,"['C:cell junction', 'C:cytoplasm', 'C:cytosol', 'C:fibrillar center', 'C:nucleoplasm', 'C:postsynaptic density', 'F:ATP binding', 'F:cadherin binding', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activity', 'P:apoptotic process', 'P:cytoskeleton organization', 'P:intracellular signal transduction', 'P:learning', 'P:locomotory behavior', 'P:memory', 'P:neuron projection arborization', 'P:neuron projection extension', 'P:regulation of DNA-templated transcription', 'P:regulation of MAPK cascade']"
467,Q9NQU5,BUB1B-PAK6,https://www.antibodypedia.com/gene/10054/PAK6,20,0,0,1,1,1,2.1495548168283483,"['C:cell junction', 'C:cytoplasm', 'C:cytosol', 'C:fibrillar center', 'C:nucleoplasm', 'C:postsynaptic density', 'F:ATP binding', 'F:cadherin binding', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activity', 'P:apoptotic process', 'P:cytoskeleton organization', 'P:intracellular signal transduction', 'P:learning', 'P:locomotory behavior', 'P:memory', 'P:neuron projection arborization', 'P:neuron projection extension', 'P:regulation of DNA-templated transcription', 'P:regulation of MAPK cascade']"
468,Q9NR09,BIRC6,https://www.antibodypedia.com/gene/29188/BIRC6,10,177,9,10,0,2,3.703884453568942,"['C:centrosome', 'C:cytosol', 'C:endosome', 'C:Flemming body', 'C:membrane', 'C:microtubule organizing center', 'C:midbody', 'C:nucleus', 'C:spindle pole', 'C:trans-Golgi network', 'F:cysteine-type endopeptidase inhibitor activity', 'F:ubiquitin conjugating enzyme activity', 'F:ubiquitin-protein transferase activity', 'P:apoptotic process', 'P:cell division', 'P:cell population proliferation', 'P:labyrinthine layer development', 'P:negative regulation of apoptotic process', 'P:negative regulation of extrinsic apoptotic signaling pathway', 'P:positive regulation of cell population proliferation', 'P:protein phosphorylation', 'P:protein ubiquitination', 'P:regulation of cell population proliferation', 'P:regulation of cytokinesis', 'P:spongiotrophoblast layer development']"
469,Q9NR12,PDLIM7,https://www.antibodypedia.com/gene/17442/PDLIM7,6,180,2,10,0,3,4.321028248554935,"['C:actin cytoskeleton', 'C:adherens junction', 'C:cytosol', 'C:filamentous actin', 'C:focal adhesion', 'C:nucleoplasm', 'C:ruffle', 'C:stress fiber', 'C:Z disc', 'F:actin binding', 'F:metal ion binding', 'F:muscle alpha-actinin binding', 'P:actin cytoskeleton organization', 'P:cell differentiation', 'P:heart development', 'P:muscle structure development', 'P:ossification', 'P:receptor-mediated endocytosis']"
470,Q9NR31,SAR1A,https://www.antibodypedia.com/gene/1887/SAR1A,10,109,0,4,0,-2,-0.7249190073966972,"['C:COPII vesicle coat', 'C:cytosol', 'C:endoplasmic reticulum exit site', 'C:endoplasmic reticulum membrane', 'C:Golgi cisterna membrane', 'C:lysosomal membrane', 'F:amino acid sensor activity', 'F:G protein activity', 'F:GTP binding', 'F:GTPase activity', 'P:cellular response to leucine starvation', 'P:COPII vesicle coating', 'P:COPII-coated vesicle cargo loading', 'P:endoplasmic reticulum to Golgi vesicle-mediated transport', 'P:intracellular protein transport', 'P:membrane organization', 'P:negative regulation of TORC1 signaling', 'P:positive regulation of protein exit from endoplasmic reticulum', 'P:regulation of COPII vesicle coating', 'P:regulation of TORC1 signaling', 'P:vesicle organization']"
471,Q9NR50,EIF2B3,https://www.antibodypedia.com/gene/18525/EIF2B3,6,45,0,4,-4,1,-0.009889800327453457,"['C:cytoplasm', 'C:cytosol', 'C:eukaryotic translation initiation factor 2B complex', 'C:guanyl-nucleotide exchange factor complex', 'F:guanyl-nucleotide exchange factor activity', 'F:translation initiation factor activity', 'P:cytoplasmic translational initiation', 'P:oligodendrocyte development', 'P:response to glucose', 'P:response to heat', 'P:response to peptide hormone', 'P:T cell receptor signaling pathway', 'P:translational initiation']"
472,Q9NRG9,AAAS,https://www.antibodypedia.com/gene/27006/AAAS,3,4028,15,9,0,1,1.7365672967418535,"['C:centrosome', 'C:cytosol', 'C:membrane', 'C:mitotic spindle', 'C:nuclear envelope', 'C:nuclear membrane', 'C:nuclear pore', 'C:nucleoplasm', 'C:nucleus', 'C:spindle pole', 'P:fertilization', 'P:learning', 'P:microtubule bundle formation', 'P:mitotic spindle assembly', 'P:mRNA transport', 'P:nucleocytoplasmic transport', 'P:protein transport', 'P:regulation of nucleocytoplasmic transport']"
473,Q9NRR4,DROSHA,https://www.antibodypedia.com/gene/22652/DROSHA,10,1273,34,11,-3,-4,-2.4106586223474356,"['C:cytosol', 'C:glutamatergic synapse', 'C:microprocessor complex', 'C:nucleolus', 'C:nucleoplasm', 'C:nucleus', 'C:postsynaptic density', 'F:DEAD/H-box RNA helicase binding', 'F:lipopolysaccharide binding', 'F:metal ion binding', 'F:primary miRNA binding', 'F:protein homodimerization activity', 'F:R-SMAD binding', 'F:ribonuclease III activity', 'F:RNA binding', 'F:SMAD binding', 'P:defense response to Gram-negative bacterium', 'P:defense response to Gram-positive bacterium', 'P:miRNA metabolic process', 'P:positive regulation of gene expression', 'P:pre-miRNA processing', 'P:primary miRNA processing', 'P:regulation of inflammatory response', 'P:regulation of miRNA metabolic process', 'P:regulation of regulatory T cell differentiation', 'P:rRNA processing']"
474,Q9NT68,TENM2,https://www.antibodypedia.com/gene/49097/TENM2,3,38,1,2,1,-4,-2.536304710057723,"['C:cell junction', 'C:cell-cell junction', 'C:dendrite', 'C:dendritic spine', 'C:endoplasmic reticulum', 'C:filopodium', 'C:Golgi apparatus', 'C:growth cone', 'C:neuron projection', 'C:nucleus', 'C:plasma membrane', 'C:PML body', 'C:postsynaptic membrane', 'C:synapse', 'F:calcium ion binding', 'F:cell adhesion molecule binding', 'F:protein heterodimerization activity', 'F:protein homodimerization activity', 'F:signaling receptor binding', 'P:cell-cell adhesion', 'P:heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules', 'P:negative regulation of transcription by RNA polymerase II', 'P:neuron development', 'P:positive regulation of filopodium assembly', 'P:retrograde trans-synaptic signaling by trans-synaptic protein complex', 'P:signal transduction']"
475,Q9NUY8,TBC1D23,https://www.antibodypedia.com/gene/46507/TBC1D23,1,21,0,4,0,1,1.5091927995613195,"['C:cytoplasmic vesicle', 'C:cytosol', 'C:Golgi apparatus', 'C:trans-Golgi network', 'P:brain development', 'P:embryonic brain development', 'P:neuron projection development', 'P:retrograde transport, endosome to Golgi', 'P:vesicle tethering to Golgi', 'P:vesicle-mediated transport']"
476,Q9NV96,TMEM30A,https://www.antibodypedia.com/gene/31507/TMEM30A,0,76,0,2,0,1,1.146715248129612,"['C:apical plasma membrane', 'C:azurophil granule membrane', 'C:early endosome membrane', 'C:endoplasmic reticulum', 'C:Golgi apparatus', 'C:late endosome membrane', 'C:membrane', 'C:phospholipid-translocating ATPase complex', 'C:plasma membrane', 'C:specific granule membrane', 'C:transport vesicle membrane', 'F:aminophospholipid flippase activity', 'F:structural molecule activity', 'P:aminophospholipid transport', 'P:phospholipid translocation', 'P:positive regulation of neuron projection development', 'P:positive regulation of phospholipid translocation', 'P:positive regulation of protein exit from endoplasmic reticulum', 'P:protein localization to endosome', 'P:xenobiotic transmembrane transport']"
477,Q9NVH2,INTS7,https://www.antibodypedia.com/gene/34604/INTS7,4,16,1,8,0,1,2.2609961639416665,"['C:chromosome', 'C:cytoplasm', 'C:integrator complex', 'C:nuclear body', 'C:nucleoplasm', 'C:nucleus', 'P:cellular response to ionizing radiation', 'P:DNA damage checkpoint signaling', 'P:regulation of transcription elongation by RNA polymerase II', ""P:snRNA 3'-end processing"", 'P:snRNA processing']"
478,Q9NVU0,POLR3E,https://www.antibodypedia.com/gene/25851/POLR3E,1,13,0,5,1,1,2.092068102453869,"['C:cytosol', 'C:nucleoplasm', 'C:RNA polymerase III complex', 'P:defense response to virus', 'P:innate immune response', 'P:tRNA transcription by RNA polymerase III']"
479,Q9NWS0,PIH1D1,https://www.antibodypedia.com/gene/32006/PIH1D1,2,33,0,5,0,2,2.547377261641471,"['C:cytoplasm', 'C:nucleolus', 'C:nucleus', 'C:pre-snoRNP complex', 'C:R2TP complex', 'C:ribonucleoprotein complex', 'C:RPAP3/R2TP/prefoldin-like complex', 'F:ATPase binding', 'F:histone binding', 'F:histone reader activity', 'F:phosphoprotein binding', 'F:protein kinase binding', 'P:box C/D snoRNP assembly', 'P:chromatin remodeling', 'P:epithelial cell differentiation', 'P:negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway', 'P:positive regulation of glucose mediated signaling pathway', 'P:positive regulation of protein serine/threonine kinase activity', 'P:positive regulation of TORC1 signaling', 'P:positive regulation of transcription of nucleolar large rRNA by RNA polymerase I', 'P:protein stabilization', 'P:rRNA processing', 'P:snoRNA localization', 'P:TORC1 complex assembly']"
480,Q9NXR1,NDE1,https://www.antibodypedia.com/gene/11751/NDE1,7,175,1,8,0,3,4.030756438527262,"['C:centrosome', 'C:cleavage furrow', 'C:cytosol', 'C:kinesin complex', 'C:kinetochore', 'C:membrane', 'C:microtubule', 'C:spindle pole centrosome', 'C:synapse', 'F:identical protein binding', 'F:microtubule binding', 'P:cell division', 'P:cell migration', 'P:centrosome duplication', 'P:centrosome localization', 'P:cerebral cortex development', 'P:chromosome segregation', 'P:establishment of chromosome localization', 'P:establishment of mitotic spindle orientation', 'P:microtubule nucleation', 'P:mitotic centrosome separation', 'P:neuroblast proliferation', 'P:neuron migration', 'P:vesicle transport along microtubule']"
481,Q9NYB0,TERF2IP,https://www.antibodypedia.com/gene/1877/TERF2IP,10,247,33,8,5,1,4.93680505867718,"['C:chromosome, telomeric region', 'C:cytoplasm', 'C:male germ cell nucleus', 'C:nuclear body', 'C:nuclear chromosome', 'C:nuclear telomere cap complex', 'C:nucleoplasm', 'C:nucleus', 'C:shelterin complex', 'F:G-rich strand telomeric DNA binding', 'F:phosphatase binding', 'F:telomeric DNA binding', 'P:intracellular signal transduction', 'P:negative regulation of DNA recombination at telomere', 'P:negative regulation of protein phosphorylation', 'P:negative regulation of telomere maintenance', 'P:positive regulation of canonical NF-kappaB signal transduction', 'P:positive regulation of NF-kappaB transcription factor activity', 'P:positive regulation of non-canonical NF-kappaB signal transduction', 'P:positive regulation of telomere maintenance', 'P:protection from non-homologous end joining at telomere', 'P:protein localization to chromosome, telomeric region', 'P:regulation of DNA-templated transcription', 'P:regulation of double-strand break repair via homologous recombination', 'P:regulation of telomere maintenance', 'P:telomere capping', 'P:telomere maintenance', 'P:telomere maintenance via telomerase', 'P:telomere maintenance via telomere lengthening']"
482,Q9NYL2,MAP3K20,https://www.antibodypedia.com/gene/2065/MAP3K20,11,71,3,2,-1,1,1.1572387595521019,"['C:cytoplasm', 'C:cytosol', 'C:nucleus', 'F:ATP binding', 'F:JUN kinase kinase kinase activity', 'F:magnesium ion binding', 'F:MAP kinase kinase kinase activity', 'F:protein kinase activator activity', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activity', 'F:ribosome binding', 'F:RNA binding', 'F:small ribosomal subunit rRNA binding', 'F:stalled ribosome sensor activity', 'P:cell death', 'P:cell differentiation', 'P:cellular response to gamma radiation', 'P:cellular response to UV-B', 'P:chromosome segregation', 'P:cytoskeleton organization', 'P:DNA damage checkpoint signaling', 'P:embryonic digit morphogenesis', 'P:GCN2-mediated signaling', 'P:inflammatory response', 'P:JNK cascade', 'P:limb development', 'P:MAPK cascade', 'P:negative regulation of stress-activated protein kinase signaling cascade', 'P:negative regulation of translation in response to endoplasmic reticulum stress', 'P:p38MAPK cascade', 'P:positive regulation of apoptotic process', 'P:positive regulation of mitotic DNA damage checkpoint', 'P:positive regulation of programmed cell death', 'P:protein autophosphorylation', 'P:protein phosphorylation', 'P:pyroptosis', 'P:regulation of mitotic metaphase/anaphase transition', 'P:stress-activated MAPK cascade', 'P:stress-activated protein kinase signaling cascade']"
