,Uniprot,Protein Symbol,Antibodypedia Link,Ref-ed Antibodies via Antibodypedia,Total Article Count,Term Article Count,'String' Interactions,GO Score,UV Score,Overall Score,GO Terms
77,P01889,HLA-B,https://www.antibodypedia.com/gene/26900/HLA-B,29,15539,186,2,0,3,1.0451738385515967,"['C:cell surface', 'C:early endosome membrane', 'C:endoplasmic reticulum', 'C:ER to Golgi transport vesicle membrane', 'C:external side of plasma membrane', 'C:extracellular exosome', 'C:extracellular space', 'C:Golgi apparatus', 'C:Golgi membrane', 'C:lumenal side of endoplasmic reticulum membrane', 'C:membrane', 'C:MHC class I protein complex', 'C:phagocytic vesicle membrane', 'C:plasma membrane', 'C:recycling endosome membrane', 'C:secretory granule membrane', 'F:peptide antigen binding', 'F:protein-folding chaperone binding', 'F:signaling receptor binding', 'F:TAP binding', 'P:adaptive immune response', 'P:antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent', 'P:antigen processing and presentation of endogenous peptide antigen via MHC class Ib', 'P:defense response', 'P:detection of bacterium', 'P:immune response', 'P:innate immune response', 'P:positive regulation of T cell mediated cytotoxicity', 'P:protection from natural killer cell mediated cytotoxicity', 'P:regulation of dendritic cell differentiation', 'P:regulation of interleukin-12 production', 'P:regulation of interleukin-6 production', 'P:regulation of T cell anergy']"
182,P55039,DRG2,https://www.antibodypedia.com/gene/1408/DRG2,4,50,2,2,-2,1,1.0445049405620095,"['C:cytoplasm', 'C:cytosol', 'C:intracellular membrane-bounded organelle', 'C:membrane', 'C:nucleoplasm', 'C:nucleus', 'F:GTP binding', 'F:GTPase activity', 'F:metal ion binding', 'F:RNA binding', 'P:cytoplasmic translation', 'P:signal transduction']"
211,Q08AF3,SLFN5,https://www.antibodypedia.com/gene/2910/SLFN5,2,43,5,0,0,1,1.0343422406831029,"['C:nucleus', 'F:ATP binding', 'P:cell differentiation']"
519,Q9UPN7,PPP6R1,https://www.antibodypedia.com/gene/33046/PPP6R1,0,7,0,2,-1,1,1.0330657533973986,"['C:cytosol', 'C:nucleus', 'F:protein phosphatase binding', 'F:protein phosphatase regulator activity', 'F:small GTPase binding', 'P:regulation of phosphoprotein phosphatase activity']"
365,Q8NE22,SETD9,https://www.antibodypedia.com/gene/54936/SETD9,1,3,0,0,0,1,0.9178607424414401,"['C:nucleoplasm', 'F:lysine N-methyltransferase activity', 'P:methylation', 'P:regulation of signal transduction by p53 class mediator']"
455,Q9H9A6,LRRC40,https://www.antibodypedia.com/gene/19653/LRRC40,1,4,0,0,0,1,0.9174543592763325,"['C:membrane', 'P:signal transduction']"
361,Q8N8V4,ANKS4B,https://www.antibodypedia.com/gene/50456/ANKS4B,1,15,0,0,0,1,0.912984144460147,"['C:brush border', 'C:endoplasmic reticulum membrane', 'C:microvillus', 'C:plasma membrane', 'P:brush border assembly', 'P:cell differentiation', 'P:protein localization to microvillus', 'P:protein-containing complex assembly', 'P:response to endoplasmic reticulum stress']"
331,Q86V85,GPR180,https://www.antibodypedia.com/gene/53993/GPR180,1,17,0,0,0,1,0.9121713781299314,"['C:membrane', 'P:G protein-coupled receptor signaling pathway', 'P:response to pheromone']"
492,Q9P2D0,IBTK,https://www.antibodypedia.com/gene/18465/IBTK,5,30,0,0,-1,1,0.9115618351099851,"['C:cytoplasm', 'C:membrane', 'C:nucleoplasm', 'F:protein kinase binding', 'F:protein tyrosine kinase inhibitor activity', 'P:negative regulation of protein phosphorylation', 'P:release of sequestered calcium ion into cytosol']"
65,O94886,TMEM63A,https://www.antibodypedia.com/gene/34647/TMEM63A,1,30,0,0,0,1,0.9068883969835305,"['C:centriolar satellite', 'C:early endosome membrane', 'C:extracellular exosome', 'C:intracellular membrane-bounded organelle', 'C:lysosomal membrane', 'C:plasma membrane', 'C:specific granule membrane', 'C:tertiary granule membrane', 'F:calcium-activated cation channel activity', 'F:mechanosensitive monoatomic ion channel activity', 'F:nucleic acid binding', 'F:osmolarity-sensing monoatomic cation channel activity', 'P:surfactant secretion']"
295,Q6NUT3,MFSD12,https://www.antibodypedia.com/gene/23242/MFSD12,0,29,5,0,0,1,0.8957590809916162,"['C:late endosome', 'C:lysosomal membrane', 'C:lysosome', 'C:melanosome', 'C:melanosome membrane', 'C:plasma membrane', 'F:cysteine transmembrane transporter activity', 'F:symporter activity', 'P:carbohydrate transport', 'P:cysteine transmembrane transport', 'P:melanin biosynthetic process', 'P:negative regulation of melanin biosynthetic process', 'P:organic substance transport', 'P:pigment metabolic process involved in pigmentation', 'P:regulation of melanin biosynthetic process']"
149,P40189,IL6ST,https://www.antibodypedia.com/gene/2448/IL6ST,61,1272,13,1,0,-4,0.8895987474775708,"['C:ciliary neurotrophic factor receptor complex', 'C:dendrite', 'C:external side of plasma membrane', 'C:extracellular exosome', 'C:extracellular region', 'C:extracellular space', 'C:interleukin-6 receptor complex', 'C:membrane', 'C:membrane raft', 'C:neuronal cell body', 'C:oncostatin-M receptor complex', 'C:plasma membrane', 'C:receptor complex', 'F:ciliary neurotrophic factor receptor activity', 'F:ciliary neurotrophic factor receptor binding', 'F:coreceptor activity', 'F:cytokine binding', 'F:cytokine receptor activity', 'F:growth factor binding', 'F:identical protein binding', 'F:interleukin-11 binding', 'F:interleukin-11 receptor activity', 'F:interleukin-27 receptor activity', 'F:protein tyrosine kinase activator activity', 'F:scaffold protein binding', 'P:ciliary neurotrophic factor-mediated signaling pathway', 'P:cytokine-mediated signaling pathway', 'P:glycogen metabolic process', 'P:interleukin-11-mediated signaling pathway', 'P:interleukin-27-mediated signaling pathway', 'P:interleukin-6-mediated signaling pathway', 'P:intestinal epithelial cell development', 'P:leukemia inhibitory factor signaling pathway', 'P:negative regulation of apoptotic process', 'P:negative regulation of interleukin-6-mediated signaling pathway', 'P:negative regulation of neuron apoptotic process', 'P:oncostatin-M-mediated signaling pathway', 'P:positive regulation of acute inflammatory response', 'P:positive regulation of adaptive immune response', 'P:positive regulation of astrocyte differentiation', 'P:positive regulation of cardiac muscle hypertrophy', 'P:positive regulation of cell population proliferation', 'P:positive regulation of Notch signaling pathway', 'P:positive regulation of osteoblast differentiation', 'P:positive regulation of platelet aggregation', 'P:positive regulation of T cell proliferation', 'P:positive regulation of tyrosine phosphorylation of STAT protein', 'P:positive regulation of vascular endothelial growth factor production', 'P:response to cytokine', 'P:T-helper 17 cell lineage commitment']"
272,Q5JQF8,PABPC1L2A,https://www.antibodypedia.com/gene/27980/PABPC1L2B,1,0,0,1,-1,1,0.871627489805939,"['C:cytoplasmic stress granule', 'C:cytosol', 'C:extracellular exosome', 'C:nucleus', 'C:ribonucleoprotein complex', ""F:mRNA 3'-UTR binding"", 'F:poly(A) binding', 'F:poly(U) RNA binding']"
274,Q5JQF8,PABPC1L2A,https://www.antibodypedia.com/gene/27980/PABPC1L2B,1,0,0,1,-1,1,0.871627489805939,"['C:cytoplasmic stress granule', 'C:cytosol', 'C:extracellular exosome', 'C:nucleus', 'C:ribonucleoprotein complex', ""F:mRNA 3'-UTR binding"", 'F:poly(A) binding', 'F:poly(U) RNA binding']"
273,Q5JQF8,PABPC1L2B,https://www.antibodypedia.com/gene/27980/PABPC1L2B,1,1,0,1,-1,1,0.8712211066408312,"['C:cytoplasmic stress granule', 'C:cytosol', 'C:extracellular exosome', 'C:nucleus', 'C:ribonucleoprotein complex', ""F:mRNA 3'-UTR binding"", 'F:poly(A) binding', 'F:poly(U) RNA binding']"
275,Q5JQF8,PABPC1L2B,https://www.antibodypedia.com/gene/27980/PABPC1L2B,1,1,0,1,-1,1,0.8712211066408312,"['C:cytoplasmic stress granule', 'C:cytosol', 'C:extracellular exosome', 'C:nucleus', 'C:ribonucleoprotein complex', ""F:mRNA 3'-UTR binding"", 'F:poly(A) binding', 'F:poly(U) RNA binding']"
163,P48741,NA,None,0,0,0,0,0,1,0.8469436299352657,"['C:blood microparticle', 'C:cytoplasm', 'C:extracellular exosome', 'C:nucleus', 'F:ATP binding', 'F:ATP hydrolysis activity', 'F:ATP-dependent protein folding chaperone', 'F:heat shock protein binding', 'F:protein folding chaperone', 'P:chaperone cofactor-dependent protein refolding', 'P:protein refolding']"
408,Q96L14,NA,None,0,0,0,0,0,1,0.8469436299352657,['F:identical protein binding']
306,Q6ZSR9,NA,None,0,0,0,0,0,1,0.8469436299352657,[]
5,A6NCQ9,RNF222,https://www.antibodypedia.com/gene/62437/RNF222,0,0,0,0,0,1,0.8469436299352657,"['C:membrane', 'F:metal ion binding']"
102,P0DOX5,NA,None,0,0,0,0,0,1,0.8469436299352657,"['C:blood microparticle', 'C:extracellular exosome', 'C:immunoglobulin complex, circulating', 'C:plasma membrane', 'F:antigen binding', 'F:immunoglobulin receptor binding', 'P:antibacterial humoral response', 'P:complement activation, classical pathway']"
268,Q4G0N7,FAM229B,https://www.antibodypedia.com/gene/50601/FAM229B,0,1,0,0,0,1,0.846537246770158,[]
358,Q8N7X0,ADGB,https://www.antibodypedia.com/gene/50988/ADGB,0,34,0,0,0,1,0.8331266023216017,"['C:sperm annulus', 'C:sperm midpiece', 'F:calcium-dependent cysteine-type endopeptidase activity', 'F:heme binding', 'F:metal ion binding', 'F:oxygen binding', 'P:proteolysis', 'P:spermatid development']"
496,Q9P2K8,EIF2AK4,https://www.antibodypedia.com/gene/22934/EIF2AK4,7,437,21,7,-8,1,0.8127919599451463,"['C:cytoplasm', 'C:cytosol', 'C:cytosolic ribosome', 'C:nucleus', 'F:ATP binding', 'F:eukaryotic translation initiation factor 2alpha kinase activity', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activity', 'F:tRNA binding', 'P:adaptive immune response', 'P:cellular response to amino acid starvation', 'P:cellular response to cold', 'P:cellular response to UV', 'P:defense response to virus', 'P:DNA damage checkpoint signaling', 'P:eiF2alpha phosphorylation in response to endoplasmic reticulum stress', 'P:GCN2-mediated signaling', 'P:learning', 'P:long-term memory', 'P:negative regulation by host of viral genome replication', 'P:negative regulation of CREB transcription factor activity', 'P:negative regulation of cytoplasmic translational initiation in response to stress', 'P:negative regulation of neuron differentiation', 'P:negative regulation of translational initiation', 'P:negative regulation of translational initiation in response to stress', 'P:neuron projection extension', 'P:positive regulation of adaptive immune response', 'P:positive regulation of defense response to virus by host', 'P:positive regulation of long-term synaptic potentiation', 'P:positive regulation of translational initiation in response to starvation', 'P:protein autophosphorylation', 'P:protein phosphorylation', 'P:regulation of feeding behavior', 'P:regulation of translational initiation', 'P:regulation of translational initiation by eIF2 alpha phosphorylation', 'P:T cell activation involved in immune response', 'P:viral translation']"
302,Q6PKX4,DOK6,https://www.antibodypedia.com/gene/23216/DOK6,0,17,0,1,-1,1,0.7925827139976092,"['C:cytoplasm', 'C:cytosol', 'P:cell surface receptor protein tyrosine kinase signaling pathway', 'P:positive regulation of MAPK cascade', 'P:Ras protein signal transduction']"
471,Q9NR50,EIF2B3,https://www.antibodypedia.com/gene/18525/EIF2B3,6,45,0,4,-5,1,0.7877927411115682,"['C:cytoplasm', 'C:cytosol', 'C:eukaryotic translation initiation factor 2B complex', 'C:guanyl-nucleotide exchange factor complex', 'F:guanyl-nucleotide exchange factor activity', 'F:translation initiation factor activity', 'P:cytoplasmic translational initiation', 'P:oligodendrocyte development', 'P:response to glucose', 'P:response to heat', 'P:response to peptide hormone', 'P:T cell receptor signaling pathway', 'P:translational initiation']"
227,Q13546,RIPK1,https://www.antibodypedia.com/gene/4145/RIPK1,27,2279,37,9,2,-4,0.7777175755653785,"['C:cytosol', 'C:death-inducing signaling complex', 'C:endosome membrane', 'C:mitochondrion', 'C:plasma membrane', 'C:protein-containing complex', 'C:receptor complex', 'C:ripoptosome', 'F:ATP binding', 'F:death domain binding', 'F:death receptor binding', 'F:identical protein binding', 'F:JUN kinase kinase kinase activity', 'F:protein homodimerization activity', 'F:protein kinase activity', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activity', 'F:protein-containing complex binding', 'F:signaling adaptor activity', 'F:ubiquitin protein ligase binding', 'P:amyloid fibril formation', 'P:apoptotic process', 'P:cellular response to growth factor stimulus', 'P:cellular response to hydrogen peroxide', 'P:cellular response to tumor necrosis factor', 'P:extrinsic apoptotic signaling pathway', 'P:inflammatory response', 'P:intracellular signal transduction', 'P:necroptotic process', 'P:necroptotic signaling pathway', 'P:negative regulation of apoptotic process', 'P:negative regulation of canonical NF-kappaB signal transduction', 'P:negative regulation of extrinsic apoptotic signaling pathway', 'P:negative regulation of extrinsic apoptotic signaling pathway in absence of ligand', 'P:negative regulation of necroptotic process', 'P:peptidyl-serine autophosphorylation', 'P:positive regulation of apoptotic process', 'P:positive regulation of canonical NF-kappaB signal transduction', 'P:positive regulation of execution phase of apoptosis', 'P:positive regulation of extrinsic apoptotic signaling pathway', 'P:positive regulation of gene expression', 'P:positive regulation of inflammatory response', 'P:positive regulation of interleukin-6-mediated signaling pathway', 'P:positive regulation of interleukin-8 production', 'P:positive regulation of JNK cascade', 'P:positive regulation of macrophage differentiation', 'P:positive regulation of miRNA processing', 'P:positive regulation of necroptotic process', 'P:positive regulation of neuron apoptotic process', 'P:positive regulation of NF-kappaB transcription factor activity', 'P:positive regulation of non-canonical NF-kappaB signal transduction', 'P:positive regulation of programmed cell death', 'P:positive regulation of programmed necrotic cell death', 'P:positive regulation of protein phosphorylation', 'P:positive regulation of reactive oxygen species metabolic process', 'P:positive regulation of transcription by RNA polymerase II', 'P:positive regulation of tumor necrosis factor production', 'P:positive regulation of tumor necrosis factor-mediated signaling pathway', 'P:programmed necrotic cell death', 'P:protein autophosphorylation', 'P:protein catabolic process', 'P:regulation of ATP:ADP antiporter activity', 'P:response to oxidative stress', 'P:response to tumor necrosis factor', 'P:ripoptosome assembly', 'P:ripoptosome assembly involved in necroptotic process', 'P:T cell apoptotic process', 'P:tumor necrosis factor-mediated signaling pathway']"
482,Q9NYL2,MAP3K20,https://www.antibodypedia.com/gene/2065/MAP3K20,11,71,3,2,-5,1,0.7014300110355167,"['C:cytoplasm', 'C:cytosol', 'C:nucleus', 'F:ATP binding', 'F:JUN kinase kinase kinase activity', 'F:magnesium ion binding', 'F:MAP kinase kinase kinase activity', 'F:protein kinase activator activity', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activity', 'F:ribosome binding', 'F:RNA binding', 'F:small ribosomal subunit rRNA binding', 'F:stalled ribosome sensor activity', 'P:cell death', 'P:cell differentiation', 'P:cellular response to gamma radiation', 'P:cellular response to UV-B', 'P:chromosome segregation', 'P:cytoskeleton organization', 'P:DNA damage checkpoint signaling', 'P:embryonic digit morphogenesis', 'P:GCN2-mediated signaling', 'P:inflammatory response', 'P:JNK cascade', 'P:limb development', 'P:MAPK cascade', 'P:negative regulation of stress-activated protein kinase signaling cascade', 'P:negative regulation of translation in response to endoplasmic reticulum stress', 'P:p38MAPK cascade', 'P:positive regulation of apoptotic process', 'P:positive regulation of mitotic DNA damage checkpoint', 'P:positive regulation of programmed cell death', 'P:protein autophosphorylation', 'P:protein phosphorylation', 'P:pyroptosis', 'P:regulation of mitotic metaphase/anaphase transition', 'P:stress-activated MAPK cascade', 'P:stress-activated protein kinase signaling cascade']"
104,P10586,PTPRF,https://www.antibodypedia.com/gene/2499/PTPRF,4,145,4,5,0,-1,0.6132523481492387,"['C:extracellular exosome', 'C:neuron projection', 'C:neuronal cell body', 'C:plasma membrane', 'F:cell adhesion molecule binding', 'F:chondroitin sulfate proteoglycan binding', 'F:heparin binding', 'F:protein tyrosine phosphatase activity', 'F:protein-containing complex binding', 'F:transmembrane receptor protein tyrosine phosphatase activity', 'P:cell adhesion', 'P:cell migration', 'P:cell surface receptor protein tyrosine phosphatase signaling pathway', 'P:negative regulation of receptor binding', 'P:neuron projection regeneration', 'P:peptidyl-tyrosine dephosphorylation', 'P:regulation of axon regeneration', 'P:synaptic membrane adhesion']"
366,Q8NE35,CPEB3,https://www.antibodypedia.com/gene/30391/CPEB3,2,131,3,2,-3,1,0.595563882874644,"['C:apical dendrite', 'C:CCR4-NOT complex', 'C:cytoplasm', 'C:cytosol', 'C:dendrite', 'C:messenger ribonucleoprotein complex', 'C:midbody', 'C:neuron projection', 'C:nucleoplasm', 'C:nucleus', 'C:plasma membrane', 'C:postsynaptic density', 'C:synapse', ""F:mRNA 3'-UTR AU-rich region binding"", ""F:mRNA 3'-UTR binding"", 'F:mRNA regulatory element binding translation repressor activity', 'F:ribosome binding', 'F:RNA binding', 'F:RNA stem-loop binding', 'F:translation factor activity, RNA binding', ""P:3'-UTR-mediated mRNA destabilization"", 'P:cellular response to amino acid stimulus', 'P:long-term memory', 'P:negative regulation of cytoplasmic translation', 'P:negative regulation of cytoplasmic translational elongation', 'P:negative regulation of transcription by RNA polymerase II', 'P:negative regulation of translation', 'P:positive regulation of dendritic spine development', 'P:positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay', 'P:positive regulation of nuclear-transcribed mRNA poly(A) tail shortening', 'P:positive regulation of translation', 'P:regulation of dendritic spine development', 'P:regulation of synaptic plasticity']"
